,y0,y2,y1,y5,y6,y4,y3,y12,y11,y13,y14,y9,y10,y8,y7,y24,y25,y23,y22,y26,y27,y28,y29,y18,y19,y20,y21,y17,y16,y15,y45,y46,y47,y43,y44,y41,y42,y49,y48,y50,y51,y52,y53,y54,y34,y35,y36,y37,y38,y39,y40,y33,y32,y31,y30,y67,y66,y68,y69,y62,y63,y65,y64,y61,y70,y71,y72,y73,y74,y75,y76,y56,y58,y57,y59,y60,y55,y88,y89,y86,y87,y91,y90,y93,y92,y81,y82,y83,y84,y85,y94,y95,y97,y96,y98,y99,y100,y79,y78,y80,y77,y105,y104,y108,y107,y106,y111,y110,y109,y102,y103,y112,y101,y114,y113,y115,y117,y116
103.CL1,-4.053309040907639,-0.9619232813592573,-1.4641181441133024,0.2072158260061906,-2.2988527446584226,-1.7041855437012694,2.902258255830465e-15,0.23362155416991914,-1.1405932547602615,-0.6124566147520171,-0.14755899987696575,0.41031067133115623,-0.31596580907193644,-2.5838716410548652e-17,-2.3805128956478906e-15,1.2493503202893126,0.190117214631424,-1.0528690183756986,-2.204775922907201,-1.2951156120839626,-1.348837725583706,-0.47677478546320934,-0.24506453586713567,-0.39370344589023465,0.36090025439376655,0.3313877362738884,7.745305742976372e-16,1.4489566536138235e-15,3.822010210517259e-16,3.822010210517259e-16,-0.7768361992120948,0.19388065779580022,0.2113887708958966,-0.7904759855678257,0.16766788236278327,-0.8858371902424632,3.3372280002936586e-16,-0.5612486544676969,-1.1380444617808745,-1.5505932399083229,1.2669652709463661,-0.5556420186667235,0.14384103622589053,0.7513317952541896,-1.2669652709463677,-0.6570502763589499,-0.9802581434685477,1.105556865090295,-7.324925050507117e-16,-0.30998484282887134,3.1298319805091327e-16,7.929886604311864e-16,8.188099373795543e-16,8.283127661075431e-16,7.867820723070546e-16,1.9920016222104373,-0.21009328062890262,-1.1228095536727756,1.190449362516978,-0.10259868571458354,0.5493061443340559,1.5761363044753678,-0.20342194425645402,7.886704863603308e-16,1.3915139055357701,-0.40042186577898525,-0.770222520473574,-1.242453324894004,-0.7768361992120935,-0.9802581434685474,-0.2829761515034438,-1.1380444617808745,-0.6570502763589499,-0.417087375255205,-0.400188711284314,8.185361517183315e-16,3.314412841844609e-16,-7.563490153747546e-16,-0.03267729857182054,-0.7314827402347908,1.914310863200647e-16,-1.7398220815312027,0.28314101662768953,-0.9865720898586325,0.5826178124831086,1.3759662619767412,0.6479153900466001,-0.12892080916549364,0.2829761515034446,-1.2931601529719279,-0.6288840545202087,-1.6738091594592743,1.86609533371101,0.7768361992120932,0.7768361992120926,-8.282241818924149e-16,0.4901290717342735,-1.1380444617808743,-6.628836502324556e-16,0.2829761515034445,8.000780655847926e-16,1.0368568848490427,-0.2867071274778208,-1.4457232264761384,-0.9174251172252527,-1.4703872152028157,-0.157786318312327,0.6140370259592526,0.6935510159907256,-0.4901290717342742,-0.943988307177714,-1.6626733894545542,-0.4901290717342735,-0.20245031644258343,0.40042186577898503,-0.4901290717342736,0.706066506981845,0.2867071274778193
103.SB1,4.739133406219818,1.0379188734669622,0.7868055209735587,1.1046217228255837e-15,0.5010598536919313,2.7099466173349067,-0.8051028904221327,6.982395323341293e-15,1.62898167160527e-16,0.5306801524361002,0.1864158532713645,1.2017095796608337,-1.4976678740656304,-1.8840347127130752,-1.000471778210785,1.8547790308507288e-16,-9.951876314180997e-16,-2.2378537045574356e-17,9.986075045929441e-16,-1.324755586651946e-15,-0.2936164846496894,-1.1629037406725289,-1.059151302624709,9.986075045929441e-16,1.1187307355520386,-0.3320485111724917,-0.2785948575602656,3.112260113329752,-0.5659523030068886,-1.4148807575172215,3.381343759056954e-16,2.209279583181026e-17,8.651141874486574e-16,-1.0426272860130215e-15,-1.9886987028423577e-15,-3.121619726799352e-16,1.8790360829161985e-16,3.7736267428529655e-16,3.32561328442771e-16,-0.11986842791024502,1.3759662619767368,3.9036221444457476e-16,0.8047189562170507,3.207351557095061e-16,3.1456795498881343e-16,1.852500492317319e-16,-3.4133631556021905e-16,-1.1055568650902985,0.17770613644745015,1.162149035145693,-1.242921080479461,-1.0344728118818796,-0.3662410722930231,-0.9802581434685476,-0.4901290717342746,9.986075045929441e-16,6.920423216541018e-16,-1.2828813721378846e-15,-2.0600493476360475e-15,1.8479627582276856e-16,2.000724933851943e-17,-1.0236687306777914e-15,3.3945762064189793e-16,3.260058498730363e-16,3.544220296694503e-16,-0.44850658873134763,0.5493061443340557,1.0115041648098814e-17,-0.49012907173427367,-1.6281735335151477,1.6456117263169228e-16,3.4249393742001843e-16,-0.32598940190314296,-0.565952303006888,-1.7711850207482311,0.5991300627646431,-0.11744571427554101,-3.41792023266901e-16,1.4720748235384492e-16,1.5755192065386789e-16,-3.4145120963574884e-16,4.008180697230416e-16,6.964920405065935e-16,9.986075045929441e-16,1.744518375227456e-16,3.415425122172675e-16,-3.4042876874229235e-16,3.1085001094836336e-16,1.534221472915538e-16,1.6376658559157677e-16,1.4273689536038499e-16,0.7768361992120931,3.36383877135371e-16,0.7768361992120929,3.4250010861748766e-16,-3.3443693776147754e-16,3.1422714135766127e-16,-1.1380444617808743,-0.9802581434685476,-1.1593141116201755,-0.20342194425645452,3.629530258680491e-16,3.1123083436794687e-16,3.3096663423171155e-16,3.482073647317414e-16,3.4741636352379265e-16,3.129349025237329e-16,1.6410739922272893e-16,3.3775355248608663e-16,-3.1250278631108736e-16,3.356686609107423e-16,3.2979480960421715e-16,0.8097308177284279,1.7479265115389775e-16,1.365222304226761e-16,3.33964592754931e-16,3.360494843303006e-16,3.608681342926543e-16
103.SA1,1.6488289996655354,1.7807082847095492,-1.0756073537976802,0.17592628421314027,-0.8829802316304756,0.6224712680797349,-0.352448137313769,0.11823154233631873,0.8917873718391413,0.7235978802354911,-1.0130610501148385,-0.9675233414342143,-0.01125854015467026,-0.3267527144895155,-0.20009435564215772,1.3189047439306163e-16,0.2801372856745662,-1.1753783166000743e-16,0.8407851973386462,-0.7597001720073228,-0.8857092848223393,-0.47677478546321084,0.2450645358671376,-0.8643513332420291,-1.2040316904423214,1.3905555364132784,-0.9514261508963466,-0.20009435564215752,-0.28297615150344424,0.5659523030068886,2.997579511279113e-16,1.6769443086121065e-17,-0.08475734201996228,-8.992107623540364e-16,-1.8508459684005273e-15,-3.0081220032762246e-16,1.0311244012144567,0.06432766699101966,3.01446117603402e-16,-0.6851565164932295,1.2669652709463695,0.6726438605225353,-8.253335032611783e-19,-0.20009435564215736,-0.9802581434685471,-0.7314827402347929,1.5536723984241883,-0.2829761515034435,-2.8686145959839784e-16,0.2491786155093201,-1.4008234655728092e-16,0.20009435564215705,0.4901290717342736,-0.4901290717342736,2.8896742920515727e-16,8.819566829205213e-16,5.951488734811485e-16,0.3815649648479975,-0.1898261732318948,1.5036320416738902e-16,4.715713896328164e-19,-8.96331960903072e-16,2.8675861968613295e-16,-0.4901290717342735,0.5512374396120302,-0.1803774657888617,-0.3465735902799719,-0.6931471805599463,2.8718642165234933e-16,2.9268424908746846e-16,-0.2829761515034437,1.2669652709463644,-0.2829761515034438,1.6289666826574743e-16,-1.2790666357710523,-1.553672398424188,0.2829761515034444,-3.0811579869990983e-16,1.770265895734675e-16,1.8190379818920664e-16,-2.971201438296842e-16,2.7690639874974407e-16,-0.40018871128431444,0.2531015643091929,1.4548599555164674e-16,2.9066102910318e-16,-2.895501070173131e-16,2.8702505812619143e-16,1.8024707468120697e-16,1.2961313206569142e-16,-0.5659523030068897,-0.8858371902424647,1.2669652709463632,-0.7768361992120923,-0.9802581434685463,-2.858390397307808e-16,-0.49012907173427417,0.4901290717342732,3.068849313815667e-16,-0.46335361729230556,-0.4901290717342736,2.961219801509101e-16,2.994915126878402e-16,2.9916267099322777e-16,0.40018871128431605,3.0061002714531035e-16,2.9360452363139166e-16,-0.2829761515034429,2.872914965662373e-16,-2.840522795822066e-16,3.111446627648444e-16,-0.9802581434685488,-0.39570811850819165,1.7152876213835152e-16,-0.28297615150344274,0.4901290717342739,2.95855541710839e-16,0.49012907173427395
103.SN3,-0.18732933085773465,1.6147922488640132,-1.1145539812859695,1.0062553238632062,-1.5016830429770096,-0.21787839173342438,-0.12816295902318775,0.17032940817506312,-0.057040363046190395,0.23684710371954693,-0.673479593226127,-1.262707969838525,-0.974742672496944,-0.16337635724475771,-8.956153948517527e-16,1.210002367926984e-16,0.4035777351274663,0.3287525802905616,0.6542580526131261,-0.15026621076339014,-0.22704511603997077,-0.10612330327655416,-0.3884180996060455,-0.4203925986693247,-0.9855754145384241,1.022318739603813,3.0635652580842184e-16,0.4001887112843146,1.4925102173548455e-16,1.4925102173548455e-16,2.800650400531684e-16,1.1147961270613296e-17,0.05805157899323057,0.15125711536481692,-0.19699631298456252,-2.7941235840090155e-16,0.11744571427554085,-0.14056116937134505,-0.9802581434685499,-0.5710975413954509,0.7768361992120917,-0.5148736791912346,-0.549306144334056,3.0454898595516775e-16,0.6479153900465969,-0.9400264278623954,1.1380444617808756,8.834078144035875e-16,-2.8931550489117876e-16,1.046956370342425,1.7185858339447543e-16,3.0536610715623964e-16,-0.4901290717342737,2.882479206056025e-16,3.043541503808269e-16,8.602293044808273e-16,5.707976670153181e-16,0.4429832059526409,-0.3796523464637896,-0.2829761515034433,-0.693147180559948,0.3459079030167666,-0.49012907173427445,-0.7768361992120937,0.2867270892602799,0.9317787071372725,0.11157177565710485,1.151292546497025,0.7768361992120906,2.898001882078067e-16,1.7005104354122291e-16,1.6281735335151444,1.2937277642220998e-16,1.7026332585651748e-16,-0.7173307615830972,2.84550866099161e-16,1.7086816474229363e-16,-3.018116292260578e-16,1.3364000128528588e-16,1.7453055071959182e-16,-2.97849954617329e-16,3.044006237029579e-16,0.9292094119878178,-0.7593046929275766,1.3148799190272034e-16,-0.4901290717342745,3.1277946898882904e-16,2.850104339916553e-16,-0.44850658873134663,-0.7944144917481148,-0.09109797335206143,-1.1380444617808687,0.9802581434685441,-1.1380444617808758,3.008177639251577e-16,-0.6479153900465996,2.917810255121711e-16,2.8796064029444937e-16,2.9093189625099597e-16,0.3310608744558066,2.805255808458528e-16,3.001329444371208e-16,2.8996922657498407e-16,2.661571063948663e-16,2.7879687088745223e-16,1.13804446178088,0.9802581434685453,1.4610859369967223e-16,2.8313741573431174e-16,0.7768361992120912,-1.3759662619767319,-1.1380444617808683,0.9802581434685456,1.316591639809199e-16,1.442989284735074e-16,2.9330113359644216e-16,2.8228155534330757e-16,3.023494597272537e-16
103.CC1,-1.0970853054863314,1.9479213794168464,-1.459178912255325,0.944477575944216,-0.5727775482020604,-1.9804843790338378,1.7111467691358573e-15,0.5026766739023221,-0.33465395456909225,-0.48532142451367394,1.0647104693907248,-0.4681176270170802,-0.15798290453596842,-1.7610011393276568e-17,-1.2606850304149942e-15,1.9238054045814052e-16,0.9202404784947654,-1.5101378155122793,-0.5062031286183846,-0.6221618346525289,-0.12896435941128337,-0.630435382670441,-0.4128107632470253,-0.5759005650777653,-0.7686989721727128,0.16569386813694423,4.2974172323709964e-16,8.233591727766154e-16,2.356159651548455e-16,2.356159651548455e-16,4.0526327531834324e-16,0.2191923844293416,1.037251452290537,2.303982741344457,0.5312718073453001,1.8650936008838167e-16,-0.28297615150344513,-0.581979106099119,0.9802581434685463,-1.1703165500422548,1.1380444617808743,-0.3099848428288708,-0.45814536593707833,-0.9619245854722702,-0.3612082625687813,-0.16553043722790334,0.2034219442564542,-0.9400264278623928,-4.0809799373603266e-16,-0.15499242141443567,2.2681474298584973e-16,3.987820250767437e-16,4.3166694182082106e-16,4.076562523933739e-16,4.3568220983073136e-16,1.2866875839836758e-15,-0.25310156430919073,0.2642265839517322,0.2638536352292674,1.9693291610716006e-16,-1.216806677700225,0.28297615150344346,0.7768361992120928,-0.49012907173427345,0.985427184567437,0.7399005289858915,-0.20273255405408216,4.090231117671927e-18,0.36120826256877836,-0.28670712747782084,1.0228766804893357,-1.2669652709463644,0.7481482497110106,-0.2829761515034447,-0.2000943556421569,4.1244220655245583e-16,1.958550448254938e-16,-3.964442949928835e-16,1.9531428118113977e-16,0.565952303006888,-4.291075482342493e-16,-0.15499242141443587,-0.5172364059409406,1.1604611812315104,0.3310608744558057,4.380125483044844e-16,0.8150674980122229,0.6479153900465985,2.3320683009601884e-16,-0.2829761515034453,0.40042186577898387,-1.47038721520282,0.7768361992120926,0.49012907173427284,-0.49012907173427434,-0.49012907173427406,-2.0634686359405153e-16,-1.9084390695606487e-16,0.4901290717342731,0.5659523030068883,4.4340190471281807e-16,4.461057229346048e-16,4.3730450076560707e-16,-0.20009435564215672,-0.5172364059409397,4.0979386170597244e-16,4.0392638025997394e-16,-1.2974350432416815,0.9802581434685463,-4.4126969466228887e-16,-0.49012907173427345,-1.2669652709463615,4.041143538224817e-16,0.5659523030068881,1.462965480469583,-1.2669652709463597,4.477143166780802e-16,4.026129813592956e-16
103.CO1,-0.6428616591498637,3.2626350091371936,-1.9356173577197637,1.5054173139399551,-2.2873179081329216,-2.15192467095366,1.782379695963509e-15,0.22010624345025342,-0.13711305563331708,1.5497796232910424,-0.9074716762309433,-2.317520088976802,-0.4739487136079041,2.7090252194074777e-17,-1.3930763377671071e-15,2.558896609255953e-16,0.2507193690300068,1.4884150831661318,-0.3581482046236429,1.044245216829426,1.0119996713633683,0.5314661887495278,1.123611707207459,-0.20233982818454735,-0.875506552262847,-0.0828469340684715,4.1093454889409247e-16,8.246280842896147e-16,2.2018941679779334e-16,2.2018941679779334e-16,4.877165298781957e-16,-0.21919238442934175,0.21078451725740277,-0.4794737116409809,0.7990791888456977,0.9802581434685461,0.8970131774626964,-0.09066475442341612,-2.330508597636283,-2.567513964998348,0.7768361992120922,0.11700184185581079,-3.859864820517787e-17,-0.9174251172252538,-1.2669652709463701,0.8268556038566114,4.955932800068813e-16,-0.9400264278623922,-0.49012907173427345,-0.30998484282887184,2.2999334199479e-16,4.2682388591864607e-16,4.583047542866223e-16,4.541801274984666e-16,4.600624826166644e-16,-0.3796523464637875,9.036420983007655e-16,-0.038156496484801364,-0.49069353945984656,-0.4485065887313469,3.898199953355535e-17,1.8718051349996703,-2.003384368130373,4.4114665190165284e-16,-0.9174251172252536,0.39709129959657896,-0.0911607783969773,1.2424533248940006,4.855846509108987e-16,4.538059768617978e-16,0.8970131774626959,2.082032768958583,-0.940026427862394,2.330726867655196e-16,-0.4001887112843141,4.4261847397143144e-16,2.458826790193436e-16,0.4901290717342742,2.2910226487735116e-16,2.271414798379527e-16,-4.698771671340874e-16,-0.1549924214144352,-0.20009435564215666,0.02150414184014603,2.2180586859593202e-16,0.7768361992120942,-4.46647214840512e-16,4.3756829376089756e-16,2.5721063129194273e-16,-1.8718051349996698,0.04808472295236254,-0.805701708358925,0.2867071274778189,-1.1380444617808758,-0.49012907173427395,0.6935510159907272,-0.9802581434685468,1.6281735335151444,4.858122461197836e-16,0.28297615150344463,4.822402881781294e-16,4.551200564256525e-16,4.649239816226574e-16,0.6002830669264733,0.6002830669264733,4.868178032885796e-16,0.4901290717342751,-0.44850658873134686,4.3609088660149353e-16,-4.784258888896129e-16,0.49012907173427317,-0.4901290717342732,-0.4901290717342738,2.0536978769520054e-16,2.340935428782142e-16,0.7768361992120945,4.627601398738963e-16,4.856748176526108e-16
103.MD3,4.545715942720457,0.18604905511431147,6.59633517772042,0.24317211730806315,0.12655078215459956,0.4851049187204876,1.9107877771872446,6.134297135620706e-15,-0.17896983245195322,-0.19132679874386951,-0.02391584984298369,-0.24317211730806287,-0.1974786306699602,-0.9446839213240299,2.054813098170939,1.5929453827027124e-16,-8.039776579070236e-16,-0.3826535974877405,8.600209907268769e-16,-0.16569386813694473,1.426487853468969e-15,0.16569386813694398,-0.24506453586713578,0.25310156430919284,4.0647460390457003e-17,0.4970816044108311,-0.2000943556421572,-0.41251136398689164,0.5659523030068877,-0.06465359417734136,2.9625342785308054e-16,5.897728663798656e-17,8.37156450065796e-16,0.45377134609445113,-1.784546854386585e-15,-2.801964984697794e-16,1.2636182051725335e-16,-0.1549924214144361,2.926036027228475e-16,-8.513547965863337e-16,-2.809250403390624e-16,-0.15499242141443592,0.346573590279973,2.976776784656034e-16,2.780737841504334e-16,-0.282976151503444,-2.8934634220201896e-16,8.707605766413638e-16,-2.880992069510126e-16,1.0849469499010507,-0.28297615150344413,0.49513067458409177,-0.3612082625687821,-1.9605162869370953,-1.2054389362366227,8.600209907268769e-16,5.946503142994034e-16,-1.0883164454002216e-15,-1.657724218324525e-15,1.5680026776820803e-16,-0.6931471805599482,-8.46197799350339e-16,2.9976353776446376e-16,2.9438356292433973e-16,0.60028306692647,1.5179167964746175e-16,-1.1439981293451886e-17,-0.34657359027997237,2.83272273642069e-16,0.490129071734274,1.385445752499246e-16,0.4901290717342739,1.170589545755713e-16,1.4284596885565971e-16,-0.20009435564215716,-0.4901290717342736,-1.0718860885266341,-2.9324077016460674e-16,1.467617441724878e-16,1.1703760722131207e-16,-2.9199363491357513e-16,2.8952959695767653e-16,6.040583689982335e-16,8.600209907268769e-16,1.3101325348812593e-16,2.8096920474774245e-16,0.9802581434685463,2.827679118290829e-16,1.5142740871282656e-16,1.2170327176165083e-16,1.5214883479734176e-16,-2.8217217559006876e-16,2.872236278826982e-16,2.7396940770038694e-16,0.4901290717342741,-2.8414785271038337e-16,2.7682664889942703e-16,2.7950240474995344e-16,2.8737665009211545e-16,0.5659523030068885,0.18969128406923252,2.7565067149512367e-16,2.854934781728577e-16,3.1914906757046524e-16,3.066162734726818e-16,2.9441914184805253e-16,2.917291544279905e-16,1.6073739043930165e-16,2.988819736856373e-16,-2.81443633720811e-16,2.899207310867297e-16,2.7647079398641963e-16,2.8199667525196617e-16,1.6001596435478645e-16,1.47483170257003e-16,2.890391670079285e-16,2.926462974305045e-16,2.9979911668817656e-16
103.SR1,3.9921194134239673,2.804562380695127,-3.202904498129019,0.2431721173080641,-0.07228032726921053,-1.2960302308693281,-0.8102370113725942,1.0025647161057885e-14,-0.17896983245195333,0.05064120634710832,-0.3891346126375999,-1.1592166395314383,-0.41280066084651845,-1.0328535829059886,-1.3728897502463125e-15,2.508962910367917e-16,-1.356384080493854e-15,-0.023915849842983797,1.340816115217124e-15,0.7190865341120806,1.9989688635781726,-0.06834918694188133,-0.32395769502329935,-0.9245337332244765,0.3050136590447524,-0.5002788382029401,-1.1406258122784028,1.329398123272131,2.371711533244252e-16,2.371711533244252e-16,4.733346444615867e-16,-1.3433914251718443e-16,1.6034789845172991e-15,0.22688567304722568,0.42446422725516353,-4.710257820497392e-16,2.440638497795362e-16,0.672643860522535,1.553672398424185,-0.24864494533992532,1.1380444617808743,-0.06080622731955126,0.25541281188299547,-0.5172364059409398,-1.1380444617808756,0.04808472295236256,0.7768361992120938,0.18452215408319794,-1.205438936236619,0.9156164265376635,-0.7641600388066122,-0.4001887112843144,1.138044461780872,4.646402744566408e-16,4.583883059843953e-16,1.340816115217124e-15,9.280731411134712e-16,-1.84805783453149e-15,-2.7052027594996478e-15,2.484538895019945e-16,0.3465735902799731,-1.3431680095952296e-15,0.4901290717342744,4.519856995164674e-16,-0.4001887112843142,1.3141005527179004,5.5209926203746104e-18,-0.42364893019360156,-0.7768361992120936,-1.1380444617808743,-0.7314827402347926,0.4901290717342718,-1.7344409196105066,-1.9189630736937073,-0.2645103503517515,-1.3235640123268582,1.1319046060137772,-4.422940506611794e-16,2.2969798408525635e-16,2.502856906530924e-16,-4.4107284989378083e-16,4.634244109708081e-16,9.26475073028613e-16,1.340816115217124e-15,2.2786618293416477e-16,4.3003550090431484e-16,-4.3740924759157243e-16,0.4901290717342745,2.359650163568505e-16,2.0104157169342239e-16,-0.5659523030068889,-4.23219686084443e-16,-0.4901290717342742,0.490129071734273,-1.3759662619767385,-0.7768361992120937,0.28670712747781896,0.7280508719301362,0.0673944744557455,-0.37407412485550584,4.441078838477413e-16,4.68303876756754e-16,4.7638764638009585e-16,4.577570396182737e-16,4.3655873266674465e-16,4.4009703631405603e-16,4.2698249898585623e-16,2.0727847636632875e-16,4.774628825122561e-16,-4.2676723939688284e-16,4.450524850220494e-16,-0.980258143468548,0.6479153900465987,2.2908738370155706e-16,2.0788907675002804e-16,4.693791128889143e-16,4.713568786752631e-16,4.663261109704304e-16
103.CR1,5.320514499074146,1.4347417499788313,-2.12513623677969,0.12158605865403171,0.2746057061493388,0.5194101944117588,-1.296537789409761,8.685747454823715e-15,-0.08948491622597672,0.3408844859587532,0.7041536894939665,2.0277180023967913,1.2525636439052485,-0.882320214097536,-0.20009435564215805,1.8532775161942672e-16,-1.539591802929489e-15,0.16741094890088648,1.2780578982671342e-15,-0.33138773627388834,-0.40032156393358537,-0.2485408022054149,0.03725056754547996,-0.47518395030130495,1.7937461570155988,-2.2443744867115702,0.7490315828082367,2.2188039374783894,1.314100552717899,-0.2829761515034442,4.2942403963368677e-16,5.82364447637537e-17,9.647222906831847e-16,-1.1964285107804058e-15,0.42446422725516475,-3.948233877618507e-16,2.167699248083985e-16,-0.309984842828872,4.1021336092412787e-16,-0.24864494533992498,-0.4901290717342733,-0.1549924214144354,1.5470526299022515e-17,1.1937197623395674,-1.266965270946368,0.2829761515034445,-0.9802581434685468,1.1621590589552715,0.30781636015947345,-0.04989641494792862,0.7859967029970115,0.2000943556421572,1.8989899522273461,3.8685661158301187e-16,-0.4901290717342735,1.2780578982671342e-15,7.848043874019671e-16,-1.5260492044603629e-15,-2.3902834137720024e-15,1.9554240982854895e-16,-1.7478811852529255e-18,-1.2518110937002759e-15,0.49012907173427356,3.8323547615138777e-16,1.200566133852943,-0.6570502763589502,-6.309062505638057e-18,0.34657359027997303,0.7768361992120933,-0.7768361992120922,-0.2829761515034439,-0.4901290717342734,0.13285313865608245,-1.0293059202991948,0.9936254066974101,0.5991300627646439,0.28297615150344435,-4.3227563672897484e-16,2.3549604929195425e-16,1.8788141617170728e-16,-4.3738296583353595e-16,4.445373906483798e-16,8.985050001388097e-16,1.2780578982671342e-15,1.876458917175381e-16,4.33861899819283e-16,-3.9719380191596146e-16,4.0506501638166404e-16,2.324713358313416e-16,1.8485670271110097e-16,2.2466644291940935e-16,1.1380444617808743,0.49012907173427417,0.4901290717342741,3.997921791102577e-16,0.4901290717342739,0.49012907173427395,1.323564012326855,-0.5845500249603587,0.2829761515034444,0.49012907173427367,4.0062715619606783e-16,4.1665571687227136e-16,4.2123700777640766e-16,4.1589415421767735e-16,4.359445154632378e-16,3.9111907134944055e-16,2.3526052483777875e-16,4.1783333914307945e-16,-3.9974746646825464e-16,4.317792841753282e-16,3.9926403682756606e-16,0.4901290717342738,1.8253856261297698e-16,2.327068602854982e-16,4.0180477846690116e-16,3.8785883343465243e-16,4.1457310122831656e-16
103.IT1,-1.5841583324763404,3.5784630310770353,-1.3377849970998474,1.3890229321177148,0.22461921565676227,-1.5081335933651747,1.7302418680466802e-15,0.2913350301115859,-0.7198519338595284,-0.3768969873489052,2.100229444946735,-1.4535826080647711,-0.31596580907193667,6.219167139344787e-17,-1.3727691436233444e-15,2.4063922057598447e-16,0.690287912554019,0.1987588603912879,-0.12655078215459553,0.505355152428745,-1.069895869668783,-1.3255509450955505,-0.3259722497080562,-0.5325724966789511,-0.7686989721727139,-0.24854080220541525,4.3893456746137715e-16,8.754505445840624e-16,2.1396811582755902e-16,2.1396811582755902e-16,4.596932954148442e-16,-5.5388879368348525e-17,0.15215211085284072,0.8319141345064961,-0.006281238522718915,-0.490129071734275,0.5659523030068889,-0.4269866846846842,-1.1380444617808767,-0.19672926274098093,7.201592873210398e-16,0.4649772642433073,1.2901084147961634,-1.8080873364745542,-1.2054389362366231,-1.2974350432416806,-0.2867071274778202,-0.657050276358948,0.4901290717342729,-0.15499242141443575,2.359794351377048e-16,4.3676562572742224e-16,4.491704887143524e-16,4.333440926354779e-16,4.798575749603198e-16,1.3869782628170963e-15,8.304414031336796e-16,-0.87165194819926,-0.17431658407335598,0.5659523030068889,1.0397207708399188,-0.2474539055965206,0.9802581434685488,4.762710783288999e-16,-1.3516148621806607,0.46517209820756733,-0.5493061443340547,-0.34657359027997214,-1.6281735335151493,0.9187318087587972,-0.17377815795302293,-1.2669652709463697,1.3141005527179004,2.2367762166795345e-16,-0.20009435564215675,4.361568383106261e-16,2.3381049340374987e-16,-4.818273337834454e-16,1.9629467998509667e-16,2.3630133710807464e-16,-4.731515668476258e-16,-0.5901111585538791,9.451190190321576e-16,-0.9813870789196893,-0.28297615150344335,4.308278066285524e-16,-0.49012907173427517,-8.046880520116533e-16,-0.9789366458313131,-0.7314827402347919,0.2829761515034446,-1.470387215202821,1.9148806609929634,-1.1380444617808758,0.490129071734274,-4.734449354474569e-16,-0.7768361992120965,4.786337571225586e-16,4.2985294095836733e-16,-0.2829761515034439,4.383257800445747e-16,4.593713934442613e-16,4.813827127543996e-16,-0.7618302298301121,4.491042739096043e-16,4.429883990348768e-16,-0.2867071274778207,2.0472139873152788e-16,-0.490129071734274,-1.695568007970894,-1.266965270946372,0.49012907173427245,-0.49012907173427345,-1.077390643251556,2.4614914158593427e-16,4.727489509433284e-16,-0.8858371902424617,4.3214369036511173e-16
103.HJ2,-5.418342474207576,0.7712458731041396,-0.48264464574242905,-0.8308279168619286,-1.5528284382100277,0.15114493830207132,2.9096926113757037e-15,2.196576718405858,-1.3710814519914312,1.2752494640951957,-2.2096559655488353,-0.233436113836706,-0.5007939588890385,-7.415816782828401e-18,-2.298287445917006e-15,3.874789409795356e-16,1.3735047482678477,-0.7163398706826366,-0.2005782441519658,-0.8891666853475958,-0.8401816009382067,-0.8447073572294072,0.5690222308904376,-0.6017347324558989,-0.424464227255166,-0.3939278513947361,7.113830775888218e-16,1.543849371407795e-15,3.257616762896859e-16,3.257616762896859e-16,7.599122460817079e-16,0.4806111028414518,-0.5860091261260896,-0.6235659661405806,-1.5912796857595621,-0.7768361992120912,-0.44850658873134813,1.0742270353030614,1.3369979616400117e-16,-0.8398824308110718,0.25220727153841,0.5907640255804444,-0.5493061443340554,-0.7817467562926907,-0.7768361992120929,3.7579154592973515e-16,-0.4901290717342742,2.213530873939625e-15,-0.776836199212092,-0.2456571758378509,3.624825521936958e-16,7.237953045069214e-16,7.607719208298568e-16,7.480158240115603e-16,7.478438890614622e-16,-0.2635059069079679,-0.8023129766078697,-0.17975617189791268,1.432516117923863,-1.1319046060137736,0.20273255405408197,-0.07443246387584063,7.340350827008094e-16,-0.776836199212092,0.47638900075647045,1.6234244451448254,0.11157177565710488,0.3736072009151097,-0.7768361992120929,7.910238227197061e-16,0.8655939639865509,7.82009307394295e-16,3.030243988249782e-16,3.4008914462918146e-16,-0.31714205029878173,7.242229798759367e-16,3.748947791117939e-16,1.3759662619767397,-0.8970131774626959,0.945097900415057,-0.980258143468545,-1.1158946501167406,-0.8379205268701564,-0.6431582533717565,0.5774530153694084,0.980258143468547,-1.4703872152028181,0.20342194425645413,-0.28297615150344546,-0.20854368762760217,0.4004218657789837,0.8513373343030562,-0.395708118508192,0.23792180019586356,-1.5536723984241827,-2.082032768958591,0.7768361992120927,7.400109884257726e-16,7.027743076714784e-16,-0.44850658873134774,7.118107529578473e-16,-2.3527891462822676e-16,0.49012907173427345,1.2745204767036284,2.1815749366683295,-2.172883260309792e-16,0.885837190242464,-0.8970131774626963,-0.237921800195865,-0.4901290717342732,0.36120826256877997,-1.266965270946366,0.7768361992120928,1.3058528319927833,-0.11744571427554079,1.5536723984241863,1.4703872152028203,-0.2034219442564535
